0.000000e+00	8.278777e-01	2.079079e-01	0.000000e+00	0.000000e+00	3.141593e+00	6.283185e+00	4.732896e+00	3.141593e+00
0.000000e+00	1.958631e+00	2.111638e-02	0.000000e+00	0.000000e+00	3.141593e+00	6.283185e+00	1.721345e+01	3.141593e+00
1.000100e+03	8.272786e-01	2.088003e-01	0.000000e+00	0.000000e+00	3.258402e+00	9.333334e+00	4.727760e+00	5.959795e+00
1.000100e+03	1.958643e+00	2.111350e-02	0.000000e+00	0.000000e+00	3.138364e+00	6.909649e+00	1.721361e+01	3.746941e+00
2.000100e+03	8.270829e-01	2.088997e-01	0.000000e+00	0.000000e+00	3.368059e+00	5.970564e+00	4.726082e+00	2.776674e+00
2.000100e+03	1.958647e+00	2.112459e-02	0.000000e+00	0.000000e+00	3.135432e+00	7.499594e+00	1.721366e+01	4.324814e+00
3.000000e+03	8.275600e-01	2.072463e-01	0.000000e+00	0.000000e+00	3.479263e+00	8.756532e+00	4.730172e+00	4.881946e+00
3.000000e+03	1.958635e+00	2.115219e-02	0.000000e+00	0.000000e+00	3.132980e+00	8.053046e+00	1.721350e+01	4.878456e+00
4.000000e+03	8.275161e-01	2.066167e-01	0.000000e+00	0.000000e+00	3.596440e+00	5.391324e+00	4.729796e+00	2.167173e+00
4.000000e+03	1.958635e+00	2.118782e-02	0.000000e+00	0.000000e+00	3.130248e+00	8.643005e+00	1.721351e+01	5.482678e+00
5.000000e+03	8.271543e-01	2.066838e-01	0.000000e+00	0.000000e+00	3.711823e+00	8.310105e+00	4.726694e+00	4.209336e+00
5.000000e+03	1.958644e+00	2.123140e-02	0.000000e+00	0.000000e+00	3.127496e+00	9.232959e+00	1.721362e+01	6.097755e+00
6.000000e+03	8.272208e-01	2.059209e-01	0.000000e+00	0.000000e+00	3.823118e+00	4.946127e+00	4.727264e+00	1.528955e+00
6.000000e+03	1.958643e+00	2.127363e-02	0.000000e+00	0.000000e+00	3.125180e+00	3.539725e+00	1.721361e+01	4.321083e-01
7.000000e+03	8.274578e-01	2.049062e-01	0.000000e+00	0.000000e+00	3.938597e+00	7.864323e+00	4.729296e+00	3.683265e+00
7.000000e+03	1.958639e+00	2.132019e-02	0.000000e+00	0.000000e+00	3.123391e+00	4.129682e+00	1.721355e+01	1.042829e+00
8.000000e+03	8.274812e-01	2.039827e-01	0.000000e+00	0.000000e+00	4.054259e+00	4.499797e+00	4.729497e+00	6.710890e-01
8.000000e+03	1.958639e+00	2.138062e-02	0.000000e+00	0.000000e+00	3.122071e+00	4.719637e+00	1.721356e+01	1.640268e+00
9.000000e+03	8.273315e-01	2.023268e-01	0.000000e+00	0.000000e+00	4.168898e+00	7.418881e+00	4.728213e+00	3.215056e+00
9.000000e+03	1.958639e+00	2.145128e-02	0.000000e+00	0.000000e+00	3.121016e+00	5.309590e+00	1.721356e+01	2.223004e+00
1.000010e+04	8.273562e-01	2.006406e-01	0.000000e+00	0.000000e+00	4.288220e+00	1.046936e+01	4.728425e+00	6.126951e+00
1.000010e+04	1.958637e+00	2.152436e-02	0.000000e+00	0.000000e+00	3.119950e+00	5.936052e+00	1.721353e+01	2.829525e+00
1.100010e+04	8.272744e-01	2.005754e-01	0.000000e+00	0.000000e+00	4.407844e+00	7.103598e+00	4.727724e+00	2.836219e+00
1.100010e+04	1.958644e+00	2.159506e-02	0.000000e+00	0.000000e+00	3.119110e+00	6.526013e+00	1.721362e+01	3.395867e+00
1.200010e+04	8.272828e-01	1.995121e-01	0.000000e+00	0.000000e+00	4.522691e+00	1.002458e+01	4.727795e+00	5.167539e+00
1.200010e+04	1.958645e+00	2.166572e-02	0.000000e+00	0.000000e+00	3.119143e+00	7.115955e+00	1.721363e+01	3.964686e+00
1.300010e+04	8.273700e-01	1.974212e-01	0.000000e+00	0.000000e+00	4.640663e+00	6.660327e+00	4.728543e+00	2.335626e+00
1.300010e+04	1.958640e+00	2.173887e-02	0.000000e+00	0.000000e+00	3.119689e+00	7.705909e+00	1.721356e+01	4.543248e+00
1.400010e+04	8.272504e-01	1.959620e-01	0.000000e+00	0.000000e+00	4.770107e+00	9.573728e+00	4.727518e+00	4.414502e+00
1.400010e+04	1.958642e+00	2.182615e-02	0.000000e+00	0.000000e+00	3.120544e+00	8.295893e+00	1.721360e+01	5.135820e+00
1.500010e+04	8.272486e-01	1.952167e-01	0.000000e+00	0.000000e+00	4.889531e+00	6.209611e+00	4.727502e+00	1.712244e+00
1.500010e+04	1.958645e+00	2.189972e-02	0.000000e+00	0.000000e+00	3.121723e+00	8.885846e+00	1.721363e+01	5.741868e+00
1.600010e+04	8.273639e-01	1.935596e-01	0.000000e+00	0.000000e+00	5.007837e+00	9.130827e+00	4.728490e+00	3.843100e+00
1.600010e+04	1.958642e+00	2.196881e-02	0.000000e+00	0.000000e+00	3.123254e+00	3.192601e+00	1.721359e+01	7.247726e-02
1.700010e+04	8.274302e-01	1.910579e-01	0.000000e+00	0.000000e+00	5.132976e+00	5.764707e+00	4.729059e+00	9.070224e-01
1.700010e+04	1.958635e+00	2.203530e-02	0.000000e+00	0.000000e+00	3.125599e+00	3.782565e+00	1.721350e+01	6.844768e-01
1.800010e+04	8.273612e-01	1.902364e-01	0.000000e+00	0.000000e+00	5.261021e+00	8.681218e+00	4.728467e+00	3.335229e+00
1.800010e+04	1.958638e+00	2.210228e-02	0.000000e+00	0.000000e+00	3.128227e+00	4.372532e+00	1.721354e+01	1.286536e+00
1.900010e+04	8.274089e-01	1.897613e-01	0.000000e+00	0.000000e+00	5.385506e+00	1.159927e+01	4.728877e+00	6.179424e+00
1.900010e+04	1.958641e+00	2.216821e-02	0.000000e+00	0.000000e+00	3.130850e+00	4.962491e+00	1.721358e+01	1.874161e+00
2.000010e+04	8.273978e-01	1.886833e-01	0.000000e+00	0.000000e+00	5.511184e+00	8.234513e+00	4.728781e+00	2.848976e+00
2.000010e+04	1.958641e+00	2.222436e-02	0.000000e+00	0.000000e+00	3.133590e+00	5.552447e+00	1.721359e+01	2.447653e+00
2.100010e+04	8.272160e-01	1.876879e-01	0.000000e+00	0.000000e+00	5.638003e+00	1.115228e+01	4.727223e+00	5.205902e+00
2.100010e+04	1.958643e+00	2.226492e-02	0.000000e+00	0.000000e+00	3.136662e+00	6.142407e+00	1.721361e+01	3.011614e+00
2.200010e+04	8.272037e-01	1.867406e-01	0.000000e+00	0.000000e+00	5.762460e+00	7.786891e+00	4.727118e+00	2.324399e+00
2.200010e+04	1.958642e+00	2.229837e-02	0.000000e+00	0.000000e+00	3.140233e+00	6.732367e+00	1.721359e+01	3.573191e+00
2.300010e+04	8.275332e-01	1.853011e-01	0.000000e+00	0.000000e+00	5.892785e+00	1.070421e+01	4.729943e+00	4.442563e+00
2.300010e+04	1.958634e+00	2.233188e-02	0.000000e+00	0.000000e+00	3.144247e+00	7.322330e+00	1.721349e+01	4.140192e+00
2.400010e+04	8.276616e-01	1.850438e-01	0.000000e+00	0.000000e+00	6.026967e+00	7.338071e+00	4.731043e+00	1.682521e+00
2.400010e+04	1.958634e+00	2.235933e-02	0.000000e+00	0.000000e+00	3.148275e+00	7.912295e+00	1.721348e+01	4.719311e+00
2.500010e+04	8.270850e-01	1.860852e-01	0.000000e+00	0.000000e+00	6.153759e+00	1.025684e+01	4.726100e+00	3.836979e+00
2.500010e+04	1.958648e+00	2.238020e-02	0.000000e+00	0.000000e+00	3.151932e+00	8.502249e+00	1.721367e+01	5.313759e+00
2.600010e+04	8.271981e-01	1.857229e-01	0.000000e+00	0.000000e+00	6.278596e+00	6.893139e+00	4.727069e+00	8.752118e-01
2.600010e+04	1.958645e+00	2.238623e-02	0.000000e+00	0.000000e+00	3.155893e+00	9.092199e+00	1.721364e+01	5.920674e+00
2.700010e+04	8.279548e-01	1.846168e-01	0.000000e+00	0.000000e+00	1.293388e-01	3.525464e+00	4.733558e+00	3.320283e+00
2.700010e+04	1.958629e+00	2.237336e-02	0.000000e+00	0.000000e+00	3.160019e+00	3.398987e+00	1.721342e+01	2.498544e-01
2.800010e+04	8.272817e-01	1.859193e-01	0.000000e+00	0.000000e+00	2.632381e-01	6.440870e+00	4.727786e+00	6.126891e+00
2.800010e+04	1.958643e+00	2.236841e-02	0.000000e+00	0.000000e+00	3.164201e+00	3.988961e+00	1.721361e+01	8.582426e-01
2.900010e+04	8.270607e-01	1.867830e-01	0.000000e+00	0.000000e+00	3.876327e-01	3.076764e+00	4.725892e+00	2.823575e+00
2.900010e+04	1.958648e+00	2.234880e-02	0.000000e+00	0.000000e+00	3.168033e+00	4.578913e+00	1.721368e+01	1.455191e+00
3.000010e+04	8.274715e-01	1.861048e-01	0.000000e+00	0.000000e+00	5.129258e-01	5.995339e+00	4.729413e+00	5.169342e+00
3.000010e+04	1.958637e+00	2.231514e-02	0.000000e+00	0.000000e+00	3.171396e+00	5.168868e+00	1.721353e+01	2.037627e+00
3.100010e+04	8.275276e-01	1.865737e-01	0.000000e+00	0.000000e+00	6.449021e-01	2.629679e+00	4.729894e+00	2.292177e+00
3.100010e+04	1.958634e+00	2.227198e-02	0.000000e+00	0.000000e+00	3.174977e+00	5.758830e+00	1.721349e+01	2.606882e+00
3.200010e+04	8.272534e-01	1.880565e-01	0.000000e+00	0.000000e+00	7.747367e-01	5.547474e+00	4.727543e+00	4.400692e+00
3.200010e+04	1.958640e+00	2.222145e-02	0.000000e+00	0.000000e+00	3.178581e+00	6.348791e+00	1.721357e+01	3.168972e+00
3.300010e+04	8.272786e-01	1.892513e-01	0.000000e+00	0.000000e+00	8.994853e-01	2.182074e+00	4.727760e+00	1.662163e+00
3.300010e+04	1.958641e+00	2.217295e-02	0.000000e+00	0.000000e+00	3.181867e+00	6.938751e+00	1.721358e+01	3.731857e+00
3.400010e+04	8.273790e-01	1.906221e-01	0.000000e+00	0.000000e+00	1.025530e+00	5.099487e+00	4.728620e+00	3.809083e+00
3.400010e+04	1.958641e+00	2.212272e-02	0.000000e+00	0.000000e+00	3.184627e+00	7.528712e+00	1.721359e+01	4.303225e+00
3.500010e+04	8.274182e-01	1.921059e-01	0.000000e+00	0.000000e+00	1.148487e+00	1.734878e+00	4.728956e+00	8.483867e-01
3.500010e+04	1.958642e+00	2.206124e-02	0.000000e+00	0.000000e+00	3.186855e+00	8.118668e+00	1.721360e+01	4.888502e+00
3.600010e+04	8.273630e-01	1.925936e-01	0.000000e+00	0.000000e+00	1.270306e+00	4.653538e+00	4.728483e+00	3.308677e+00
3.600010e+04	1.958639e+00	2.198814e-02	0.000000e+00	0.000000e+00	3.188733e+00	8.708623e+00	1.721355e+01	5.488879e+00
3.700010e+04	8.273758e-01	1.933090e-01	0.000000e+00	0.000000e+00	1.396064e+00	7.570012e+00	4.728593e+00	6.118729e+00
3.700010e+04	1.958636e+00	2.191268e-02	0.000000e+00	0.000000e+00	3.190589e+00	9.298591e+00	1.721351e+01	6.100152e+00
3.800010e+04	8.272971e-01	1.960187e-01	0.000000e+00	0.000000e+00	1.520409e+00	4.203266e+00	4.727919e+00	2.824575e+00
3.800010e+04	1.958643e+00	2.183834e-02	0.000000e+00	0.000000e+00	3.192313e+00	3.605372e+00	1.721360e+01	4.310395e-01
3.900000e+04	8.272647e-01	1.977336e-01	0.000000e+00	0.000000e+00	1.637864e+00	6.991734e+00	4.727640e+00	4.990758e+00
3.900000e+04	1.958645e+00	2.176549e-02	0.000000e+00	0.000000e+00	3.193171e+00	4.158811e+00	1.721363e+01	1.001995e+00
4.000000e+04	8.272680e-01	1.985740e-01	0.000000e+00	0.000000e+00	1.755682e+00	3.628398e+00	4.727668e+00	2.218819e+00
4.000000e+04	1.958642e+00	2.169091e-02	0.000000e+00	0.000000e+00	3.193646e+00	4.748759e+00	1.721360e+01	1.598495e+00
4.100000e+04	8.273452e-01	1.996514e-01	0.000000e+00	0.000000e+00	1.883083e+00	6.542346e+00	4.728331e+00	4.275361e+00
