0.000000e+00	8.668452e-01	1.536085e-01	0.000000e+00	0.000000e+00	3.141593e+00	6.283185e+00	5.070958e+00	3.141593e+00
0.000000e+00	1.960678e+00	2.005026e-02	0.000000e+00	0.000000e+00	3.141593e+00	6.283185e+00	1.724983e+01	3.141593e+00
1.000000e-01	8.668452e-01	1.536085e-01	0.000000e+00	0.000000e+00	3.141597e+00	6.407089e+00	5.070958e+00	3.233635e+00
1.000000e-01	1.960678e+00	2.005020e-02	0.000000e+00	0.000000e+00	3.141558e+00	6.319611e+00	1.724984e+01	3.176627e+00
1.000177e+03	8.668376e-01	1.536223e-01	0.000000e+00	0.000000e+00	3.142765e+00	7.778031e+00	5.070892e+00	4.337838e+00
1.000177e+03	1.960694e+00	2.003608e-02	0.000000e+00	0.000000e+00	3.138732e+00	6.167429e+00	1.725004e+01	3.033102e+00
2.000361e+03	8.668394e-01	1.536257e-01	0.000000e+00	0.000000e+00	3.143805e+00	9.281117e+00	5.070907e+00	6.082327e+00
2.000361e+03	1.960692e+00	2.003566e-02	0.000000e+00	0.000000e+00	3.136600e+00	6.054061e+00	1.725003e+01	2.926155e+00
3.000151e+03	8.668385e-01	1.536155e-01	0.000000e+00	0.000000e+00	3.144881e+00	4.014090e+00	5.070899e+00	1.133696e+00
3.000151e+03	1.960690e+00	2.004357e-02	0.000000e+00	0.000000e+00	3.134216e+00	5.797563e+00	1.725000e+01	2.681393e+00
4.000322e+03	8.668447e-01	1.536093e-01	0.000000e+00	0.000000e+00	3.146090e+00	5.501583e+00	5.070954e+00	2.545682e+00
4.000322e+03	1.960679e+00	2.004968e-02	0.000000e+00	0.000000e+00	3.131030e+00	5.679650e+00	1.724985e+01	2.570571e+00
5.000726e+03	8.668372e-01	1.536252e-01	0.000000e+00	0.000000e+00	3.147200e+00	7.276799e+00	5.070888e+00	3.899676e+00
5.000726e+03	1.960696e+00	2.003599e-02	0.000000e+00	0.000000e+00	3.128751e+00	5.646300e+00	1.725007e+01	2.540495e+00
6.000486e+03	8.668396e-01	1.536202e-01	0.000000e+00	0.000000e+00	3.148249e+00	8.255212e+00	5.070909e+00	4.805476e+00
6.000486e+03	1.960691e+00	2.004494e-02	0.000000e+00	0.000000e+00	3.126521e+00	5.378696e+00	1.725000e+01	2.282824e+00
7.000285e+03	8.668400e-01	1.536093e-01	0.000000e+00	0.000000e+00	3.149377e+00	9.282002e+00	5.070912e+00	6.075906e+00
7.000285e+03	1.960686e+00	2.005313e-02	0.000000e+00	0.000000e+00	3.123686e+00	5.125338e+00	1.724994e+01	2.037708e+00
8.000077e+03	8.668406e-01	1.536097e-01	0.000000e+00	0.000000e+00	3.150559e+00	4.016959e+00	5.070918e+00	1.130382e+00
8.000077e+03	1.960685e+00	2.005057e-02	0.000000e+00	0.000000e+00	3.120798e+00	4.869439e+00	1.724993e+01	1.787925e+00
9.000297e+03	8.668379e-01	1.536219e-01	0.000000e+00	0.000000e+00	3.151642e+00	5.564279e+00	5.070894e+00	2.590624e+00
9.000297e+03	1.960694e+00	2.004499e-02	0.000000e+00	0.000000e+00	3.118750e+00	4.769097e+00	1.725004e+01	1.690220e+00
1.000011e+04	8.668388e-01	1.536141e-01	0.000000e+00	0.000000e+00	3.152729e+00	6.602882e+00	5.070902e+00	3.371427e+00
1.000011e+04	1.960690e+00	2.005983e-02	0.000000e+00	0.000000e+00	3.116211e+00	4.519190e+00	1.725000e+01	1.442692e+00
1.100032e+04	8.668411e-01	1.536077e-01	0.000000e+00	0.000000e+00	3.153884e+00	8.149567e+00	5.070923e+00	4.688937e+00
1.100032e+04	1.960684e+00	2.006038e-02	0.000000e+00	0.000000e+00	3.113109e+00	4.418670e+00	1.724992e+01	1.344525e+00
1.300006e+04	8.668409e-01	1.536163e-01	0.000000e+00	0.000000e+00	3.156116e+00	4.092722e+00	5.070921e+00	1.212112e+00
1.300006e+04	1.960688e+00	2.006237e-02	0.000000e+00	0.000000e+00	3.108537e+00	3.962728e+00	1.724997e+01	8.849476e-01
1.300048e+04	8.668390e-01	1.536164e-01	0.000000e+00	0.000000e+00	3.156100e+00	4.616410e+00	5.070903e+00	1.767362e+00
1.300048e+04	1.960691e+00	2.006288e-02	0.000000e+00	0.000000e+00	3.108614e+00	4.116675e+00	1.725001e+01	1.042453e+00
1.400021e+04	8.668387e-01	1.536098e-01	0.000000e+00	0.000000e+00	3.157220e+00	5.552485e+00	5.070901e+00	2.576994e+00
1.400021e+04	1.960690e+00	2.007504e-02	0.000000e+00	0.000000e+00	3.105618e+00	3.836638e+00	1.724999e+01	7.583318e-01
1.500005e+04	8.668413e-01	1.536090e-01	0.000000e+00	0.000000e+00	3.158365e+00	6.626592e+00	5.070924e+00	3.384984e+00
1.500005e+04	1.960685e+00	2.006826e-02	0.000000e+00	0.000000e+00	3.102793e+00	3.597188e+00	1.724993e+01	5.138677e-01
1.600034e+04	8.668388e-01	1.536101e-01	0.000000e+00	0.000000e+00	3.159488e+00	8.269510e+00	5.070902e+00	4.808761e+00
1.600034e+04	1.960690e+00	2.007214e-02	0.000000e+00	0.000000e+00	3.100760e+00	3.524947e+00	1.724999e+01	4.410953e-01
1.700011e+04	8.668408e-01	1.536106e-01	0.000000e+00	0.000000e+00	3.160598e+00	9.254225e+00	5.070919e+00	6.022505e+00
1.700011e+04	1.960688e+00	2.008458e-02	0.000000e+00	0.000000e+00	3.098053e+00	3.259210e+00	1.724997e+01	1.677664e-01
1.800031e+04	8.668383e-01	1.536080e-01	0.000000e+00	0.000000e+00	3.161700e+00	4.491206e+00	5.070898e+00	1.637186e+00
1.800031e+04	1.960691e+00	2.008728e-02	0.000000e+00	0.000000e+00	3.095089e+00	3.150885e+00	1.725000e+01	5.809353e-02
1.900031e+04	8.668412e-01	1.536070e-01	0.000000e+00	0.000000e+00	3.162823e+00	5.765778e+00	5.070923e+00	2.737751e+00
1.900031e+04	1.960686e+00	2.008222e-02	0.000000e+00	0.000000e+00	3.092790e+00	9.253544e+00	1.724994e+01	6.155724e+00
2.000057e+04	8.668392e-01	1.536051e-01	0.000000e+00	0.000000e+00	3.163953e+00	7.371042e+00	5.070906e+00	3.963594e+00
2.000057e+04	1.960689e+00	2.009665e-02	0.000000e+00	0.000000e+00	3.090553e+00	9.170238e+00	1.724998e+01	6.071357e+00
2.100014e+04	8.668383e-01	1.536068e-01	0.000000e+00	0.000000e+00	3.165093e+00	8.107610e+00	5.070897e+00	4.634687e+00
2.100014e+04	1.960692e+00	2.010456e-02	0.000000e+00	0.000000e+00	3.087427e+00	8.831555e+00	1.725002e+01	5.723035e+00
2.200030e+04	8.668389e-01	1.536052e-01	0.000000e+00	0.000000e+00	3.166161e+00	3.304381e+00	5.070903e+00	1.903452e-01
2.200030e+04	1.960690e+00	2.010099e-02	0.000000e+00	0.000000e+00	3.084931e+00	8.711408e+00	1.724999e+01	5.601439e+00
2.300044e+04	8.668410e-01	1.536000e-01	0.000000e+00	0.000000e+00	3.167285e+00	4.754171e+00	5.070922e+00	1.888468e+00
2.300044e+04	1.960685e+00	2.010622e-02	0.000000e+00	0.000000e+00	3.082808e+00	8.582387e+00	1.724993e+01	5.470685e+00
2.400005e+04	8.668406e-01	1.535980e-01	0.000000e+00	0.000000e+00	3.168441e+00	5.547426e+00	5.070918e+00	2.564187e+00
2.400005e+04	1.960686e+00	2.012148e-02	0.000000e+00	0.000000e+00	3.080101e+00	8.260382e+00	1.724994e+01	5.143960e+00
2.400069e+04	8.668396e-01	1.535995e-01	0.000000e+00	0.000000e+00	3.168441e+00	6.337799e+00	5.070909e+00	3.162209e+00
2.400069e+04	1.960688e+00	2.012244e-02	0.000000e+00	0.000000e+00	3.080064e+00	8.492727e+00	1.724997e+01	5.381387e+00
2.500062e+04	8.668379e-01	1.536063e-01	0.000000e+00	0.000000e+00	3.169562e+00	7.529404e+00	5.070894e+00	4.092672e+00
2.500062e+04	1.960693e+00	2.012053e-02	0.000000e+00	0.000000e+00	3.077043e+00	8.287805e+00	1.725004e+01	5.174993e+00
2.600020e+04	8.668426e-01	1.536010e-01	0.000000e+00	0.000000e+00	3.170612e+00	8.273745e+00	5.070936e+00	4.801435e+00
2.600020e+04	1.960684e+00	2.012183e-02	0.000000e+00	0.000000e+00	3.075085e+00	7.951405e+00	1.724992e+01	4.836462e+00
2.700007e+04	8.668395e-01	1.535907e-01	0.000000e+00	0.000000e+00	3.171776e+00	9.391775e+00	5.070908e+00	6.196064e+00
2.700007e+04	1.960686e+00	2.013707e-02	0.000000e+00	0.000000e+00	3.072555e+00	7.724868e+00	1.724994e+01	4.612182e+00
2.800019e+04	8.668403e-01	1.535966e-01	0.000000e+00	0.000000e+00	3.172940e+00	4.540174e+00	5.070915e+00	1.675247e+00
2.800019e+04	1.960688e+00	2.014519e-02	0.000000e+00	0.000000e+00	3.069629e+00	7.590512e+00	1.724996e+01	4.481529e+00
2.900063e+04	8.668371e-01	1.536045e-01	0.000000e+00	0.000000e+00	3.174014e+00	6.352612e+00	5.070887e+00	3.169071e+00
2.900063e+04	1.960696e+00	2.014109e-02	0.000000e+00	0.000000e+00	3.067010e+00	7.568088e+00	1.725007e+01	4.461908e+00
3.000067e+04	8.668439e-01	1.535906e-01	0.000000e+00	0.000000e+00	3.175081e+00	7.678700e+00	5.070947e+00	4.218512e+00
3.000067e+04	1.960681e+00	2.015491e-02	0.000000e+00	0.000000e+00	3.065160e+00	7.402703e+00	1.724987e+01	4.300384e+00
